"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"ko00920"	"Sulfur metabolism"	"7/214"	"21/1233"	0.0563256104218997	0.310504420548658	0.276911837039008	"gene102/gene117/gene118/gene111/gene112/gene434/gene1259"	7
"ko00230"	"Purine metabolism"	"18/214"	"72/1233"	0.0587371787342264	0.310504420548658	0.276911837039008	"gene1715/gene1457/gene3703/gene1281/gene1453/gene1455/gene1879/gene614/gene117/gene1454/gene1452/gene2785/gene3196/gene118/gene1458/gene1456/gene111/gene340"	18
"ko00051"	"Fructose and mannose metabolism"	"11/214"	"39/1233"	0.060375859551128	0.310504420548658	0.276911837039008	"gene759/gene3378/gene760/gene469/gene879/gene778/gene3038/gene1402/gene2240/gene258/gene1522"	11
"ko00630"	"Glyoxylate and dicarboxylate metabolism"	"6/214"	"18/1233"	0.0754494519724087	0.351993262405499	0.313912119981512	"gene441/gene3929/gene2719/gene2958/gene438/gene3174"	6
"ko04122"	"Sulfur relay system"	"4/214"	"10/1233"	0.0782207249789997	0.351993262405499	0.313912119981512	"gene3008/gene3009/gene3388/gene3057"	4
"ko00250"	"Alanine, aspartate and glutamate metabolism"	"8/214"	"31/1233"	0.153830167792051	0.601555832163456	0.536475230438169	"gene3703/gene20/gene1453/gene2719/gene1879/gene1454/gene1029/gene789"	8
"ko01130"	"Biosynthesis of antibiotics"	"38/214"	"188/1233"	0.154181396638108	0.601555832163456	0.536475230438169	"gene3115/gene1715/gene1457/gene19/gene3929/gene2227/gene758/gene1453/gene1409/gene1408/gene1455/gene1879/gene759/gene2958/gene117/gene360/gene3677/gene1454/gene1452/gene3246/gene3196/gene3885/gene118/gene3714/gene1458/gene3174/gene1456/gene2570/gene2457/gene111/gene760/gene1029/gene2456/gene879/gene778/gene434/gene3038/gene2674"	38
"ko01200"	"Carbon metabolism"	"19/214"	"87/1233"	0.158743900154245	0.601555832163456	0.536475230438169	"gene441/gene19/gene3929/gene758/gene439/gene1409/gene1408/gene759/gene2958/gene438/gene2795/gene2796/gene440/gene3174/gene760/gene879/gene778/gene3038/gene2674"	19
"ko00450"	"Selenocompound metabolism"	"5/214"	"18/1233"	0.188743391673721	0.679476210025394	0.605965625899839	"gene3388/gene117/gene118/gene111/gene434"	5
"ko02026"	"Biofilm formation - Escherichia coli"	"5/214"	"19/1233"	0.222245362085102	0.731188256472204	0.652083094222287	"gene2300/gene2298/gene2299/gene1285/gene3526"	5
"ko01230"	"Biosynthesis of amino acids"	"27/214"	"135/1233"	0.227106601091194	0.731188256472204	0.652083094222287	"gene3115/gene990/gene441/gene19/gene758/gene1409/gene1408/gene2719/gene759/gene360/gene2810/gene3246/gene440/gene3714/gene992/gene2457/gene994/gene760/gene1029/gene286/gene2456/gene879/gene778/gene993/gene434/gene3038/gene988"	27
"ko00010"	"Glycolysis / Gluconeogenesis"	"10/214"	"45/1233"	0.242135798893894	0.731188256472204	0.652083094222287	"gene758/gene759/gene3683/gene3885/gene1470/gene760/gene3526/gene879/gene2674/gene579"	10
"ko00261"	"Monobactam biosynthesis"	"3/214"	"10/1233"	0.243729418824068	0.731188256472204	0.652083094222287	"gene117/gene118/gene111"	3
"ko00790"	"Folate biosynthesis"	"5/214"	"20/1233"	0.257375517219936	0.741241489593416	0.661048696859625	"gene640/gene3734/gene3736/gene3735/gene3737"	5
"ko01212"	"Fatty acid metabolism"	"5/214"	"21/1233"	0.293722050356141	0.786899162793216	0.701766797227868	"gene3929/gene2958/gene3678/gene2795/gene3677"	5
"ko00360"	"Phenylalanine metabolism"	"3/214"	"11/1233"	0.295087186047456	0.786899162793216	0.701766797227868	"gene3115/gene2792/gene3469"	3
"ko02040"	"Flagellar assembly"	"7/214"	"37/1233"	0.46799061018834	0.999985584419925	0.891800009497301	"gene347/gene69/gene346/gene2200/gene1694/gene2264/gene103"	7
"ko00520"	"Amino sugar and nucleotide sugar metabolism"	"11/214"	"60/1233"	0.474140984210536	0.999985584419925	0.891800009497301	"gene2298/gene2227/gene2299/gene3407/gene2947/gene469/gene3526/gene2674/gene579/gene2240/gene1522"	11
"ko00500"	"Starch and sucrose metabolism"	"11/214"	"62/1233"	0.522180792460729	0.999985584419925	0.891800009497301	"gene2300/gene2298/gene2299/gene2618/gene2481/gene1470/gene469/gene3526/gene470/gene2674/gene579"	11
"ko00900"	"Terpenoid backbone biosynthesis"	"3/214"	"17/1233"	0.587738930279952	0.999985584419925	0.891800009497301	"gene3929/gene1494/gene2958"	3
"ko00770"	"Pantothenate and CoA biosynthesis"	"4/214"	"24/1233"	0.62110901329405	0.999985584419925	0.891800009497301	"gene3717/gene3001/gene3714/gene2999"	4
"ko00521"	"Streptomycin biosynthesis"	"2/214"	"12/1233"	0.643914423294197	0.999985584419925	0.891800009497301	"gene2227/gene2674"	2
"ko00620"	"Pyruvate metabolism"	"6/214"	"38/1233"	0.669924876704842	0.999985584419925	0.891800009497301	"gene1036/gene3929/gene2958/gene3885/gene3174/gene286"	6
"ko02020"	"Two-component system"	"18/214"	"111/1233"	0.67173814785868	0.999985584419925	0.891800009497301	"gene956/gene2351/gene2350/gene3929/gene3610/gene1942/gene1661/gene2719/gene2958/gene3530/gene346/gene710/gene1694/gene2481/gene3611/gene2264/gene276/gene1584"	18
"ko05111"	"Biofilm formation - Vibrio cholerae"	"3/214"	"20/1233"	0.702139454893483	0.999985584419925	0.891800009497301	"gene1285/gene3526/gene2167"	3
"ko02030"	"Bacterial chemotaxis"	"9/214"	"59/1233"	0.722439752975087	0.999985584419925	0.891800009497301	"gene3610/gene1942/gene347/gene1661/gene346/gene2481/gene3611/gene276/gene1584"	9
"ko00290"	"Valine, leucine and isoleucine biosynthesis"	"2/214"	"14/1233"	0.728450839128725	0.999985584419925	0.891800009497301	"gene3714/gene286"	2
"ko00052"	"Galactose metabolism"	"5/214"	"34/1233"	0.730127279484571	0.999985584419925	0.891800009497301	"gene2227/gene3037/gene470/gene3038/gene2674"	5
"ko00640"	"Propanoate metabolism"	"3/214"	"21/1233"	0.734468264732439	0.999985584419925	0.891800009497301	"gene1036/gene3929/gene2958"	3
"ko03018"	"RNA degradation"	"3/214"	"21/1233"	0.734468264732439	0.999985584419925	0.891800009497301	"gene2787/gene3094/gene1341"	3
"ko00680"	"Methane metabolism"	"4/214"	"28/1233"	0.743956782071716	0.999985584419925	0.891800009497301	"gene441/gene19/gene440/gene879"	4
"ko02060"	"Phosphotransferase system (PTS)"	"4/214"	"28/1233"	0.743956782071716	0.999985584419925	0.891800009497301	"gene1469/gene3526/gene579/gene1522"	4
"ko00040"	"Pentose and glucuronate interconversions"	"2/214"	"15/1233"	0.763972158434552	0.999985584419925	0.891800009497301	"gene2673/gene1402"	2
"ko03070"	"Bacterial secretion system"	"3/214"	"22/1233"	0.76397946464666	0.999985584419925	0.891800009497301	"gene1942/gene3197/gene2167"	3
"ko04112"	"Cell cycle - Caulobacter"	"3/214"	"22/1233"	0.76397946464666	0.999985584419925	0.891800009497301	"gene1751/gene501/gene1952"	3
"ko00564"	"Glycerophospholipid metabolism"	"4/214"	"29/1233"	0.769448737786208	0.999985584419925	0.891800009497301	"gene3413/gene16/gene1383/gene2800"	4
"ko00970"	"Aminoacyl-tRNA biosynthesis"	"5/214"	"36/1233"	0.776880284685431	0.999985584419925	0.891800009497301	"gene2466/gene1726/gene2418/gene1737/gene988"	5
"ko01210"	"2-Oxocarboxylic acid metabolism"	"4/214"	"31/1233"	0.814452016068201	0.999985584419925	0.891800009497301	"gene3714/gene2457/gene286/gene2456"	4
"ko00670"	"One carbon pool by folate"	"2/214"	"17/1233"	0.823095397368435	0.999985584419925	0.891800009497301	"gene1457/gene1456"	2
"ko02025"	"Biofilm formation - Pseudomonas aeruginosa"	"2/214"	"17/1233"	0.823095397368435	0.999985584419925	0.891800009497301	"gene1661/gene3378"	2
"ko03430"	"Mismatch repair"	"3/214"	"25/1233"	0.836853344355056	0.999985584419925	0.891800009497301	"gene1281/gene3950/gene1257"	3
"ko03440"	"Homologous recombination"	"3/214"	"25/1233"	0.836853344355056	0.999985584419925	0.891800009497301	"gene1281/gene1201/gene1257"	3
"ko02024"	"Quorum sensing"	"8/214"	"60/1233"	0.846437221528989	0.999985584419925	0.891800009497301	"gene638/gene2351/gene2350/gene200/gene640/gene1031/gene3197/gene710"	8
"ko00061"	"Fatty acid biosynthesis"	"2/214"	"19/1233"	0.8686175761255	0.999985584419925	0.891800009497301	"gene3678/gene3677"	2
"ko00020"	"Citrate cycle (TCA cycle)"	"1/214"	"11/1233"	0.87831751265814	0.999985584419925	0.891800009497301	"gene3174"	1
"ko00550"	"Peptidoglycan biosynthesis"	"4/214"	"35/1233"	0.882993983712943	0.999985584419925	0.891800009497301	"gene3286/gene4001/gene546/gene2947"	4
"ko00190"	"Oxidative phosphorylation"	"1/214"	"12/1233"	0.899626884418499	0.999985584419925	0.891800009497301	"gene35"	1
"ko00720"	"Carbon fixation pathways in prokaryotes"	"3/214"	"30/1233"	0.915670081238349	0.999985584419925	0.891800009497301	"gene3929/gene2958/gene3174"	3
"ko00400"	"Phenylalanine, tyrosine and tryptophan biosynthesis"	"2/214"	"23/1233"	0.929133895224235	0.999985584419925	0.891800009497301	"gene3115/gene3246"	2
"ko01502"	"Vancomycin resistance"	"1/214"	"14/1233"	0.931739516282733	0.999985584419925	0.891800009497301	"gene537"	1
"ko03060"	"Protein export"	"1/214"	"14/1233"	0.931739516282733	0.999985584419925	0.891800009497301	"gene3197"	1
"ko00983"	"Drug metabolism - other enzymes"	"1/214"	"15/1233"	0.943722898986174	0.999985584419925	0.891800009497301	"gene2785"	1
"ko00330"	"Arginine and proline metabolism"	"1/214"	"16/1233"	0.953610665502561	0.999985584419925	0.891800009497301	"gene339"	1
"ko03410"	"Base excision repair"	"1/214"	"16/1233"	0.953610665502561	0.999985584419925	0.891800009497301	"gene1257"	1
"ko03030"	"DNA replication"	"1/214"	"19/1233"	0.974045035267737	0.999985584419925	0.891800009497301	"gene1281"	1
"ko01501"	"beta-Lactam resistance"	"1/214"	"21/1233"	0.982392145383055	0.999985584419925	0.891800009497301	"gene2570"	1
"ko00760"	"Nicotinate and nicotinamide metabolism"	"1/214"	"22/1233"	0.98550112301344	0.999985584419925	0.891800009497301	"gene3494"	1
"ko00270"	"Cysteine and methionine metabolism"	"3/214"	"43/1233"	0.987414924993119	0.999985584419925	0.891800009497301	"gene2865/gene1280/gene434"	3
"ko02010"	"ABC transporters"	"10/214"	"99/1233"	0.98754222222462	0.999985584419925	0.891800009497301	"gene1942/gene1428/gene932/gene1654/gene535/gene1426/gene3780/gene1438/gene1437/gene1537"	10
"ko00260"	"Glycine, serine and threonine metabolism"	"1/214"	"29/1233"	0.996296873663513	0.999985584419925	0.891800009497301	"gene19"	1
"ko00240"	"Pyrimidine metabolism"	"1/214"	"57/1233"	0.999985584419925	0.999985584419925	0.891800009497301	"gene1281"	1
