"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"ko00260"	"Glycine, serine and threonine metabolism"	"3/46"	"29/1233"	0.0901992654289616	0.339981846616855	0.299446954055662	"gene26/gene1868/gene761"	3
"ko00720"	"Carbon fixation pathways in prokaryotes"	"3/46"	"30/1233"	0.0976859977706911	0.341900992197419	0.301137286360777	"gene1027/gene1081/gene2524"	3
"ko01210"	"2-Oxocarboxylic acid metabolism"	"3/46"	"31/1233"	0.105420776463607	0.344374536447783	0.303315918246168	"gene1027/gene26/gene1868"	3
"ko00910"	"Nitrogen metabolism"	"2/46"	"16/1233"	0.117324802209955	0.359307206767987	0.316468216487378	"gene718/gene2513"	2
"ko00710"	"Carbon fixation in photosynthetic organisms"	"2/46"	"17/1233"	0.129914702862144	0.374460025896768	0.329814415934854	"gene1409/gene760"	2
"ko00620"	"Pyruvate metabolism"	"3/46"	"38/1233"	0.165613834087259	0.450837659459761	0.397085801027931	"gene4013/gene1081/gene2524"	3
"ko00500"	"Starch and sucrose metabolism"	"4/46"	"62/1233"	0.196647386903201	0.507143260960887	0.44667827496018	"gene2300/gene2299/gene2298/gene2481"	4
"ko00270"	"Cysteine and methionine metabolism"	"3/46"	"43/1233"	0.213666775899303	0.523483600953292	0.461070411151127	"gene26/gene1868/gene2516"	3
"ko00680"	"Methane metabolism"	"2/46"	"28/1233"	0.280934919790201	0.655514812843803	0.577359985533747	"gene761/gene762"	2
"ko00030"	"Pentose phosphate pathway"	"2/46"	"33/1233"	0.351111189239507	0.734912297551748	0.647291175072432	"gene3767/gene1409"	2
"ko00190"	"Oxidative phosphorylation"	"1/46"	"12/1233"	0.367668137341852	0.734912297551748	0.647291175072432	"gene1081"	1
"ko00780"	"Biotin metabolism"	"1/46"	"13/1233"	0.391490631758129	0.734912297551748	0.647291175072432	"gene3940"	1
"ko02020"	"Two-component system"	"5/46"	"111/1233"	0.400080103255069	0.734912297551748	0.647291175072432	"gene4015/gene2350/gene1081/gene4014/gene2481"	5
"ko02040"	"Flagellar assembly"	"2/46"	"37/1233"	0.405719773638713	0.734912297551748	0.647291175072432	"gene2272/gene2217"	2
"ko00900"	"Terpenoid backbone biosynthesis"	"1/46"	"17/1233"	0.478305231465218	0.734912297551748	0.647291175072432	"gene1494"	1
"ko00450"	"Selenocompound metabolism"	"1/46"	"18/1233"	0.4980403954065	0.734912297551748	0.647291175072432	"gene922"	1
"ko00630"	"Glyoxylate and dicarboxylate metabolism"	"1/46"	"18/1233"	0.4980403954065	0.734912297551748	0.647291175072432	"gene1027"	1
"ko00061"	"Fatty acid biosynthesis"	"1/46"	"19/1233"	0.517044627349958	0.734912297551748	0.647291175072432	"gene3940"	1
"ko03030"	"DNA replication"	"1/46"	"19/1233"	0.517044627349958	0.734912297551748	0.647291175072432	"gene998"	1
"ko00790"	"Folate biosynthesis"	"1/46"	"20/1233"	0.535344419064869	0.734912297551748	0.647291175072432	"gene3734"	1
"ko00730"	"Thiamine metabolism"	"1/46"	"21/1233"	0.552965323205855	0.734912297551748	0.647291175072432	"gene3006"	1
"ko01212"	"Fatty acid metabolism"	"1/46"	"21/1233"	0.552965323205855	0.734912297551748	0.647291175072432	"gene3940"	1
"ko01501"	"beta-Lactam resistance"	"1/46"	"21/1233"	0.552965323205855	0.734912297551748	0.647291175072432	"gene2363"	1
"ko03018"	"RNA degradation"	"1/46"	"21/1233"	0.552965323205855	0.734912297551748	0.647291175072432	"gene762"	1
"ko00760"	"Nicotinate and nicotinamide metabolism"	"1/46"	"22/1233"	0.569931985856458	0.734912297551748	0.647291175072432	"gene1081"	1
"ko04112"	"Cell cycle - Caulobacter"	"1/46"	"22/1233"	0.569931985856458	0.734912297551748	0.647291175072432	"gene2700"	1
"ko03430"	"Mismatch repair"	"1/46"	"25/1233"	0.617140039989964	0.755996548987705	0.665861622094434	"gene998"	1
"ko03440"	"Homologous recombination"	"1/46"	"25/1233"	0.617140039989964	0.755996548987705	0.665861622094434	"gene998"	1
"ko00520"	"Amino sugar and nucleotide sugar metabolism"	"2/46"	"60/1233"	0.667575757268776	0.797834441613903	0.702711323440817	"gene2299/gene2298"	2
"ko00250"	"Alanine, aspartate and glutamate metabolism"	"1/46"	"31/1233"	0.69684763015537	0.812988901847931	0.716058968330079	"gene1081"	1
"ko02010"	"ABC transporters"	"3/46"	"99/1233"	0.73079118413676	0.824880108149378	0.726532426082159	"gene3424/gene3423/gene3422"	3
"ko00550"	"Peptidoglycan biosynthesis"	"1/46"	"35/1233"	0.740708668542298	0.824880108149378	0.726532426082159	"gene2363"	1
"ko00051"	"Fructose and mannose metabolism"	"1/46"	"39/1233"	0.778341894927802	0.847527841143606	0.746479946012629	"gene760"	1
"ko00240"	"Pyrimidine metabolism"	"1/46"	"57/1233"	0.891280528718005	0.922380011444186	0.812407743699498	"gene1104"	1
"ko02030"	"Bacterial chemotaxis"	"1/46"	"59/1233"	0.899622926706158	0.922380011444186	0.812407743699498	"gene2481"	1
"ko02024"	"Quorum sensing"	"1/46"	"60/1233"	0.903555929577978	0.922380011444186	0.812407743699498	"gene2350"	1
"ko00230"	"Purine metabolism"	"1/46"	"72/1233"	0.940463638663479	0.940463638663479	0.828335320842162	"gene1104"	1
