"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"ko02040"	"Flagellar assembly"	"5/255"	"37/1233"	0.908990346967394	0.999975561512774	0.966090304561729	"gene2223/gene2225/gene2226/gene69/gene1694"	5
"ko01210"	"2-Oxocarboxylic acid metabolism"	"4/255"	"31/1233"	0.911341441712712	0.999975561512774	0.966090304561729	"gene3261/gene616/gene3259/gene2287"	4
"ko00020"	"Citrate cycle (TCA cycle)"	"1/255"	"11/1233"	0.922723077631385	0.999975561512774	0.966090304561729	"gene2290"	1
"ko00360"	"Phenylalanine metabolism"	"1/255"	"11/1233"	0.922723077631385	0.999975561512774	0.966090304561729	"gene2287"	1
"ko00561"	"Glycerolipid metabolism"	"1/255"	"12/1233"	0.938848785654296	0.999975561512774	0.966090304561729	"gene2564"	1
"ko00790"	"Folate biosynthesis"	"2/255"	"20/1233"	0.94105623328317	0.999975561512774	0.966090304561729	"gene1917/gene2084"	2
"ko00730"	"Thiamine metabolism"	"2/255"	"21/1233"	0.9514453834746	0.999975561512774	0.966090304561729	"gene1788/gene2139"	2
"ko00780"	"Biotin metabolism"	"1/255"	"13/1233"	0.951619923785462	0.999975561512774	0.966090304561729	"gene3990"	1
"ko00650"	"Butanoate metabolism"	"3/255"	"29/1233"	0.95807374950075	0.999975561512774	0.966090304561729	"gene2290/gene3261/gene3052"	3
"ko00760"	"Nicotinate and nicotinamide metabolism"	"2/255"	"22/1233"	0.960076864320525	0.999975561512774	0.966090304561729	"gene1840/gene397"	2
"ko00720"	"Carbon fixation pathways in prokaryotes"	"3/255"	"30/1233"	0.964841411264204	0.999975561512774	0.966090304561729	"gene2290/gene2352/gene124"	3
"ko00620"	"Pyruvate metabolism"	"4/255"	"38/1233"	0.970608890191591	0.999975561512774	0.966090304561729	"gene2290/gene2352/gene3259/gene2775"	4
"ko00051"	"Fructose and mannose metabolism"	"4/255"	"39/1233"	0.975103683532468	0.999975561512774	0.966090304561729	"gene3919/gene3918/gene3917/gene778"	4
"ko00910"	"Nitrogen metabolism"	"1/255"	"16/1233"	0.976073104216936	0.999975561512774	0.966090304561729	"gene20"	1
"ko00030"	"Pentose phosphate pathway"	"3/255"	"33/1233"	0.979498183070752	0.999975561512774	0.966090304561729	"gene2764/gene3318/gene778"	3
"ko00220"	"Arginine biosynthesis"	"1/255"	"17/1233"	0.981086545814867	0.999975561512774	0.966090304561729	"gene20"	1
"ko00710"	"Carbon fixation in photosynthetic organisms"	"1/255"	"17/1233"	0.981086545814867	0.999975561512774	0.966090304561729	"gene778"	1
"ko02025"	"Biofilm formation - Pseudomonas aeruginosa"	"1/255"	"17/1233"	0.981086545814867	0.999975561512774	0.966090304561729	"gene788"	1
"ko01130"	"Biosynthesis of antibiotics"	"29/255"	"188/1233"	0.981205225519779	0.999975561512774	0.966090304561729	"gene3862/gene3519/gene2393/gene2377/gene2392/gene3351/gene2290/gene3261/gene1770/gene2764/gene529/gene2352/gene604/gene2394/gene1774/gene1294/gene3910/gene3318/gene616/gene778/gene1458/gene911/gene2139/gene2570/gene2287/gene2082/gene2227/gene1879/gene1892"	29
"ko01110"	"Biosynthesis of secondary metabolites"	"40/255"	"249/1233"	0.983880951950277	0.999975561512774	0.966090304561729	"gene3862/gene2086/gene1055/gene1864/gene1723/gene3519/gene1850/gene2763/gene2300/gene2999/gene2299/gene3000/gene3261/gene1132/gene2764/gene2352/gene1046/gene1774/gene22/gene1294/gene3910/gene3022/gene1533/gene1773/gene397/gene3318/gene1295/gene2564/gene616/gene2298/gene778/gene1458/gene2178/gene2139/gene3259/gene1078/gene2287/gene2304/gene1879/gene848"	40
"ko00450"	"Selenocompound metabolism"	"1/255"	"18/1233"	0.985052771815861	0.999975561512774	0.966090304561729	"gene1892"	1
"ko00680"	"Methane metabolism"	"2/255"	"28/1233"	0.988059186137843	0.999975561512774	0.966090304561729	"gene1770/gene124"	2
"ko00640"	"Propanoate metabolism"	"1/255"	"21/1233"	0.992631819637045	0.999975561512774	0.966090304561729	"gene2352"	1
"ko00920"	"Sulfur metabolism"	"1/255"	"21/1233"	0.992631819637045	0.999975561512774	0.966090304561729	"gene1862"	1
"ko00400"	"Phenylalanine, tyrosine and tryptophan biosynthesis"	"1/255"	"23/1233"	0.995407138858712	0.999975561512774	0.966090304561729	"gene1294"	1
"ko01230"	"Biosynthesis of amino acids"	"16/255"	"135/1233"	0.998415094100362	0.999975561512774	0.966090304561729	"gene1055/gene3519/gene3351/gene3261/gene1770/gene1774/gene1294/gene3318/gene1295/gene616/gene778/gene2178/gene3259/gene2287/gene1892/gene2986"	16
"ko01200"	"Carbon metabolism"	"7/255"	"87/1233"	0.999740636989741	0.999975561512774	0.966090304561729	"gene2290/gene1770/gene2764/gene2352/gene3318/gene124/gene778"	7
"ko01120"	"Microbial metabolism in diverse environments"	"18/255"	"176/1233"	0.999975561512774	0.999975561512774	0.966090304561729	"gene1834/gene1055/gene3519/gene1862/gene2290/gene1770/gene2764/gene2352/gene1046/gene3910/gene3993/gene3992/gene3318/gene1295/gene124/gene616/gene778/gene2775"	18
