"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"ko01503"	"Cationic antimicrobial peptide (CAMP) resistance"	"5/353"	"11/1233"	0.180196172812135	0.999261427206729	0.954972832095073	"gene2566/gene3176/gene361/gene508/gene2565"	5
"ko02030"	"Bacterial chemotaxis"	"20/353"	"59/1233"	0.218416361597442	0.999261427206729	0.954972832095073	"gene2547/gene346/gene1942/gene1413/gene3611/gene1515/gene2829/gene2678/gene2828/gene2885/gene857/gene1584/gene126/gene590/gene2609/gene2903/gene3575/gene128/gene3495/gene127"	20
"ko00770"	"Pantothenate and CoA biosynthesis"	"9/353"	"24/1233"	0.224701824780955	0.999261427206729	0.954972832095073	"gene3292/gene2999/gene3000/gene3261/gene99/gene2287/gene1533/gene1797/gene534"	9
"ko00521"	"Streptomycin biosynthesis"	"5/353"	"12/1233"	0.240145421404013	0.999261427206729	0.954972832095073	"gene2227/gene2394/gene2377/gene3065/gene3544"	5
"ko00010"	"Glycolysis / Gluconeogenesis"	"15/353"	"45/1233"	0.288313952003554	0.999261427206729	0.954972832095073	"gene618/gene2290/gene2764/gene795/gene3526/gene2563/gene3525/gene1470/gene3524/gene3915/gene579/gene2824/gene3065/gene1141/gene429"	15
"ko00220"	"Arginine biosynthesis"	"6/353"	"17/1233"	0.354113331265172	0.999261427206729	0.954972832095073	"gene20/gene2719/gene789/gene2456/gene1029/gene2457"	6
"ko00290"	"Valine, leucine and isoleucine biosynthesis"	"5/353"	"14/1233"	0.370818943036617	0.999261427206729	0.954972832095073	"gene3261/gene99/gene2287/gene3259/gene3258"	5
"ko03060"	"Protein export"	"5/353"	"14/1233"	0.370818943036617	0.999261427206729	0.954972832095073	"gene2339/gene3197/gene3846/gene1819/gene954"	5
"ko00300"	"Lysine biosynthesis"	"8/353"	"24/1233"	0.376386731528704	0.999261427206729	0.954972832095073	"gene2901/gene1015/gene3710/gene309/gene523/gene2190/gene2359/gene3428"	8
"ko00340"	"Histidine metabolism"	"4/353"	"11/1233"	0.390104430059342	0.999261427206729	0.954972832095073	"gene3115/gene991/gene996/gene992"	4
"ko01501"	"beta-Lactam resistance"	"7/353"	"21/1233"	0.394036922989928	0.999261427206729	0.954972832095073	"gene2191/gene3740/gene2570/gene3750/gene3739/gene3744/gene361"	7
"ko00051"	"Fructose and mannose metabolism"	"12/353"	"39/1233"	0.442702889925771	0.999261427206729	0.954972832095073	"gene3919/gene3918/gene3917/gene778/gene1524/gene469/gene3915/gene3053/gene1402/gene177/gene1520/gene3065"	12
"ko03070"	"Bacterial secretion system"	"7/353"	"22/1233"	0.448830029959543	0.999261427206729	0.954972832095073	"gene2339/gene3197/gene2172/gene1942/gene3846/gene2166/gene954"	7
"ko00190"	"Oxidative phosphorylation"	"4/353"	"12/1233"	0.465083934387007	0.999261427206729	0.954972832095073	"gene35/gene2951/gene2953/gene2950"	4
"ko00330"	"Arginine and proline metabolism"	"5/353"	"16/1233"	0.50189592335258	0.999261427206729	0.954972832095073	"gene2399/gene2287/gene2663/gene2664/gene2658"	5
"ko00910"	"Nitrogen metabolism"	"5/353"	"16/1233"	0.50189592335258	0.999261427206729	0.954972832095073	"gene20/gene2719/gene3527/gene102/gene789"	5
"ko00230"	"Purine metabolism"	"21/353"	"72/1233"	0.505318362068036	0.999261427206729	0.954972832095073	"gene1458/gene3541/gene1879/gene1457/gene1455/gene1453/gene525/gene1454/gene1452/gene3318/gene1715/gene3188/gene2749/gene1777/gene614/gene1456/gene669/gene2699/gene2027/gene3065/gene3374"	21
"ko05111"	"Biofilm formation - Vibrio cholerae"	"6/353"	"20/1233"	0.530737716829314	0.999261427206729	0.954972832095073	"gene618/gene3526/gene2379/gene2166/gene1285/gene1893"	6
"ko01210"	"2-Oxocarboxylic acid metabolism"	"9/353"	"31/1233"	0.549074406733937	0.999261427206729	0.954972832095073	"gene3261/gene99/gene309/gene2287/gene3259/gene2456/gene2457/gene3258/gene2359"	9
"ko02024"	"Quorum sensing"	"17/353"	"60/1233"	0.571351885636399	0.999261427206729	0.954972832095073	"gene710/gene2351/gene86/gene2339/gene3197/gene3740/gene200/gene3237/gene2350/gene1031/gene3846/gene3750/gene3739/gene1819/gene954/gene3744/gene1893"	17
"ko01502"	"Vancomycin resistance"	"4/353"	"14/1233"	0.602746227823927	0.999261427206729	0.954972832095073	"gene2188/gene1015/gene537/gene3428"	4
"ko00260"	"Glycine, serine and threonine metabolism"	"8/353"	"29/1233"	0.620521633349364	0.999261427206729	0.954972832095073	"gene2086/gene19/gene309/gene3519/gene523/gene2916/gene1478/gene2824"	8
"ko00564"	"Glycerophospholipid metabolism"	"8/353"	"29/1233"	0.620521633349364	0.999261427206729	0.954972832095073	"gene2086/gene1850/gene2564/gene3413/gene475/gene16/gene2800/gene2307"	8
"ko00360"	"Phenylalanine metabolism"	"3/353"	"11/1233"	0.651890013740502	0.999261427206729	0.954972832095073	"gene3115/gene2287/gene991"	3
"ko00061"	"Fatty acid biosynthesis"	"5/353"	"19/1233"	0.673684322801016	0.999261427206729	0.954972832095073	"gene866/gene2082/gene3990/gene2352/gene507"	5
"ko03030"	"DNA replication"	"5/353"	"19/1233"	0.673684322801016	0.999261427206729	0.954972832095073	"gene1358/gene3541/gene1821/gene2699/gene1251"	5
"ko00052"	"Galactose metabolism"	"9/353"	"34/1233"	0.674769304370437	0.999261427206729	0.954972832095073	"gene2227/gene2578/gene1491/gene846/gene470/gene2230/gene2311/gene3041/gene3065"	9
"ko00250"	"Alanine, aspartate and glutamate metabolism"	"8/353"	"31/1233"	0.702879429032905	0.999261427206729	0.954972832095073	"gene20/gene1879/gene2719/gene1453/gene1454/gene789/gene1712/gene1029"	8
"ko00670"	"One carbon pool by folate"	"4/353"	"17/1233"	0.763740162308423	0.999261427206729	0.954972832095073	"gene1457/gene3240/gene1147/gene1456"	4
"ko00900"	"Terpenoid backbone biosynthesis"	"4/353"	"17/1233"	0.763740162308423	0.999261427206729	0.954972832095073	"gene604/gene1494/gene2987/gene2993"	4
"ko01212"	"Fatty acid metabolism"	"5/353"	"21/1233"	0.76380667804987	0.999261427206729	0.954972832095073	"gene866/gene2082/gene3990/gene2352/gene507"	5
"ko03018"	"RNA degradation"	"5/353"	"21/1233"	0.76380667804987	0.999261427206729	0.954972832095073	"gene3665/gene2831/gene3094/gene1316/gene1893"	5
"ko03430"	"Mismatch repair"	"6/353"	"25/1233"	0.76584517837804	0.999261427206729	0.954972832095073	"gene3541/gene1083/gene2293/gene3456/gene2699/gene1059"	6
"ko03440"	"Homologous recombination"	"6/353"	"25/1233"	0.76584517837804	0.999261427206729	0.954972832095073	"gene1355/gene3541/gene1795/gene1201/gene2293/gene2699"	6
"ko03420"	"Nucleotide excision repair"	"3/353"	"13/1233"	0.767461932121854	0.999261427206729	0.954972832095073	"gene1083/gene3567/gene1059"	3
"ko00650"	"Butanoate metabolism"	"7/353"	"29/1233"	0.76899006438692	0.999261427206729	0.954972832095073	"gene2290/gene3261/gene2563/gene1950/gene1719/gene507/gene1928"	7
"ko00261"	"Monobactam biosynthesis"	"2/353"	"10/1233"	0.829261442621599	0.999261427206729	0.954972832095073	"gene3710/gene309"	2
"ko00040"	"Pentose and glucuronate interconversions"	"3/353"	"15/1233"	0.849746080472936	0.999261427206729	0.954972832095073	"gene1402/gene2311/gene1405"	3
"ko00680"	"Methane metabolism"	"6/353"	"28/1233"	0.857601949193792	0.999261427206729	0.954972832095073	"gene19/gene581/gene849/gene3915/gene2562/gene2824"	6
"ko00020"	"Citrate cycle (TCA cycle)"	"2/353"	"11/1233"	0.868677315706287	0.999261427206729	0.954972832095073	"gene2290/gene2563"	2
"ko00790"	"Folate biosynthesis"	"4/353"	"20/1233"	0.868955939984423	0.999261427206729	0.954972832095073	"gene2083/gene2084/gene2465/gene2647"	4
"ko00240"	"Pyrimidine metabolism"	"13/353"	"57/1233"	0.875609300673442	0.999261427206729	0.954972832095073	"gene3541/gene3000/gene3240/gene525/gene3188/gene2977/gene2964/gene2699/gene2027/gene2174/gene2961/gene1352/gene3374"	13
"ko00030"	"Pentose phosphate pathway"	"7/353"	"33/1233"	0.877372016993899	0.999261427206729	0.954972832095073	"gene2764/gene778/gene3318/gene1404/gene3915/gene1408/gene3065"	7
"ko00730"	"Thiamine metabolism"	"4/353"	"21/1233"	0.893696942792554	0.999261427206729	0.954972832095073	"gene1417/gene1788/gene540/gene2993"	4
"ko00561"	"Glycerolipid metabolism"	"2/353"	"12/1233"	0.899581037475877	0.999261427206729	0.954972832095073	"gene2564/gene2916"	2
"ko00720"	"Carbon fixation pathways in prokaryotes"	"6/353"	"30/1233"	0.90059992872294	0.999261427206729	0.954972832095073	"gene2290/gene581/gene2352/gene2563/gene849/gene2562"	6
"ko00710"	"Carbon fixation in photosynthetic organisms"	"3/353"	"17/1233"	0.905480973559965	0.999261427206729	0.954972832095073	"gene778/gene1404/gene3915"	3
"ko00620"	"Pyruvate metabolism"	"7/353"	"38/1233"	0.950212445802161	0.999261427206729	0.954972832095073	"gene2290/gene581/gene2352/gene2563/gene3259/gene849/gene2775"	7
"ko01130"	"Biosynthesis of antibiotics"	"44/353"	"188/1233"	0.966506672499847	0.999261427206729	0.954972832095073	"gene1458/gene3115/gene1879/gene19/gene1457/gene2290/gene2227/gene1455/gene1453/gene3261/gene1454/gene2394/gene604/gene2764/gene2377/gene3710/gene99/gene309/gene1452/gene3519/gene778/gene2082/gene3318/gene2287/gene2352/gene2570/gene2563/gene529/gene1715/gene523/gene2456/gene3915/gene2916/gene1029/gene2457/gene1408/gene1456/gene991/gene2987/gene2993/gene2311/gene2824/gene2359/gene3065"	44
"ko03410"	"Base excision repair"	"2/353"	"16/1233"	0.967194167397991	0.999261427206729	0.954972832095073	"gene241/gene2293"	2
"ko00970"	"Aminoacyl-tRNA biosynthesis"	"6/353"	"36/1233"	0.969760498662887	0.999261427206729	0.954972832095073	"gene21/gene1737/gene2331/gene2466/gene2418/gene832"	6
"ko00760"	"Nicotinate and nicotinamide metabolism"	"3/353"	"22/1233"	0.972860996355664	0.999261427206729	0.954972832095073	"gene1840/gene3688/gene3258"	3
"ko02025"	"Biofilm formation - Pseudomonas aeruginosa"	"2/353"	"17/1233"	0.975422593243062	0.999261427206729	0.954972832095073	"gene788/gene126"	2
"ko02040"	"Flagellar assembly"	"6/353"	"37/1233"	0.975548212791227	0.999261427206729	0.954972832095073	"gene69/gene2223/gene1694/gene346/gene2225/gene2224"	6
"ko00630"	"Glyoxylate and dicarboxylate metabolism"	"2/353"	"18/1233"	0.981641703134702	0.999261427206729	0.954972832095073	"gene2719/gene2916"	2
"ko00780"	"Biotin metabolism"	"1/353"	"13/1233"	0.987848110228968	0.999261427206729	0.954972832095073	"gene3990"	1
"ko00270"	"Cysteine and methionine metabolism"	"6/353"	"43/1233"	0.993628180275364	0.999261427206729	0.954972832095073	"gene309/gene2287/gene523/gene2663/gene2986/gene2664"	6
"ko00983"	"Drug metabolism - other enzymes"	"1/353"	"15/1233"	0.993864961751997	0.999261427206729	0.954972832095073	"gene1352"	1
"ko00400"	"Phenylalanine, tyrosine and tryptophan biosynthesis"	"2/353"	"23/1233"	0.995885498662505	0.999261427206729	0.954972832095073	"gene3115/gene991"	2
"ko01110"	"Biosynthesis of secondary metabolites"	"54/353"	"249/1233"	0.99778185559049	0.999261427206729	0.954972832095073	"gene2086/gene2999/gene1458/gene3115/gene1879/gene2299/gene2300/gene1457/gene1864/gene1455/gene1453/gene3000/gene3261/gene1454/gene2764/gene2763/gene2298/gene3710/gene99/gene309/gene1452/gene3519/gene778/gene1132/gene1723/gene3318/gene2287/gene1850/gene2564/gene2352/gene1715/gene523/gene1078/gene3259/gene1533/gene2456/gene3915/gene1494/gene1029/gene2457/gene1408/gene3053/gene1456/gene1441/gene991/gene2987/gene2993/gene3258/gene996/gene16/gene2981/gene992/gene2824/gene3065"	54
"ko00450"	"Selenocompound metabolism"	"1/353"	"18/1233"	0.997804737398538	0.999261427206729	0.954972832095073	"gene2415"	1
"ko01120"	"Microbial metabolism in diverse environments"	"35/353"	"176/1233"	0.998375232485394	0.999261427206729	0.954972832095073	"gene1834/gene19/gene2719/gene2290/gene2764/gene3710/gene102/gene309/gene3519/gene778/gene3318/gene1404/gene581/gene2352/gene3992/gene2563/gene523/gene3993/gene849/gene1436/gene3915/gene2916/gene1478/gene614/gene2562/gene1408/gene1402/gene1441/gene2775/gene3258/gene507/gene1482/gene2981/gene2824/gene3065"	35
"ko01200"	"Carbon metabolism"	"14/353"	"87/1233"	0.998404646976884	0.999261427206729	0.954972832095073	"gene19/gene2290/gene2764/gene778/gene3318/gene581/gene2352/gene2563/gene849/gene3915/gene2562/gene1408/gene507/gene2824"	14
"ko00640"	"Propanoate metabolism"	"1/353"	"21/1233"	0.999216859684349	0.999261427206729	0.954972832095073	"gene2352"	1
"ko00920"	"Sulfur metabolism"	"1/353"	"21/1233"	0.999216859684349	0.999261427206729	0.954972832095073	"gene102"	1
"ko01230"	"Biosynthesis of amino acids"	"24/353"	"135/1233"	0.999261427206729	0.999261427206729	0.954972832095073	"gene3115/gene19/gene2719/gene3261/gene3710/gene99/gene309/gene3519/gene778/gene3318/gene2287/gene523/gene3259/gene2456/gene3915/gene1029/gene2986/gene2457/gene1408/gene991/gene3258/gene996/gene992/gene2824"	24
